Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
53822,France,"The Lobre family created a herbal wine that is crisp with green fruits, green herbs and tangy acidity. It is fresh, lightly perfumed and with touches of more tropical flavors. The wine could do with a few more months, so drink from late 2016.",,86,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de l'Aubrade 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château de l'Aubrade
56678,France,"Tight, young and tangy, this wine will be delicious when it all comes together. The elements are all there, with the quince and pear fruits, intense acidity and the crisp texture that is so refreshing. Drink this ageworthy wine from 2017.",Sec,91,15.0,Loire Valley,Vouvray,,Roger Voss,@vossroger,Domaine de la Gaverie 2014 Sec  (Vouvray),Chenin Blanc,Domaine de la Gaverie
1483,France,"A light wine, somewhat unfocused and lacking fruit intensity. But it is certainly pleasant, clean and fresh, with a definite green tinge and a citrus aftertaste.",Fournier,85,19.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Fournier Père et Fils 2006 Fournier  (Menetou-Salon),Sauvignon Blanc,Fournier Père et Fils
28986,France,"Crisp raspberry flavors give this Barthe family wine an attractive fruitiness and acidity. It is light on the palate, still tight and needs a few more months. Drink from 2016.",,84,16.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Freynelle 2013  Bordeaux,Bordeaux-style Red Blend,Château la Freynelle
5983,France,"Slightly confected cherry notes open onto a rather soft, somewhat dilute palate with friendly, easy fruit. This might work as a refreshing summer red when chilled.",,87,19.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Hubert Meyer 2014 Pinot Noir (Alsace),Pinot Noir,Hubert Meyer
30009,France,"A perfumed wine, this is full of black fruits that are shot through with acidity. It is bright, soft and only hinting at tannins. This second wine of Château Pichon Longueville Comtesse de Lalande will develop quickly and become an attractive, fruity wine from 2018.",Réserve de la Comtesse,91,,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Pichon Longueville Comtesse de Lalande 2013 Réserve de la Comtesse  (Pauillac),Bordeaux-style Red Blend,Château Pichon Longueville Comtesse de Lalande
122125,France,"With firm tannins and ripe, balanced fruit, this is a success for the vintage, profiting from the dry conditions during harvest in Saint-Estèphe. Blackberry fruits and rich tannins give the wine shape and aging potential. Keep the wine until 2019.",,91,,Bordeaux,Saint-Estèphe,,Roger Voss,@vossroger,Château Lilian Ladouys 2013  Saint-Estèphe,Bordeaux-style Red Blend,Château Lilian Ladouys
49926,France,"This is classic and fun, bold and fruity, with weight coming from the firm tannins. Pair this with food.",Nouveau,85,13.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Bouchard Aîné & Fils 2012 Nouveau  (Beaujolais),Gamay,Bouchard Aîné & Fils
43072,France,"This is an attractively perfumed wine, which is polished by the wood influence, offering flavors of mint and eucalyptus. It is rich and spicy, with the weight of black fruits. This is already drinkable, so consume it now, or keep it for 3–4 years.",,89,35.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Levrette 2009  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Levrette
59336,France,"Ripe black cherry, raspberry and wild strawberry notes abound on the nose and in the mouth of this accessible wine. Medium weight, with fine yet spicy tannins and a medium-length finish that's kissed with a hint of mocha. Easy, approachable and food friendly; drink now.",Réserve Vieilles Vignes,89,28.0,Languedoc-Roussillon,Côtes du Roussillon Villages Tautavel,,Lauren Buzzeo,@laurbuzz,Les Vignerons de Tautavel Vingrau 2009 Réserve Vieilles Vignes Red (Côtes du Roussillon Villages Tautavel),Rhône-style Red Blend,Les Vignerons de Tautavel Vingrau
35561,France,"Firmly tannic, this is a solid, chunky wine. It's full of dark plum, black currant and cherry flavors that fill out the firm, dry structure. Concentrated while also fruity, it's worth aging for a year.",Domaine Moulin à Vent,91,14.0,Beaujolais,Moulin-à-Vent,,Roger Voss,@vossroger,Georges Duboeuf 2011 Domaine Moulin à Vent  (Moulin-à-Vent),Gamay,Georges Duboeuf
39303,France,"Still very closed up, this is going to be a classic. Its tannins are already balanced to the immense juicy fruits and dark wood flavors that bring out spiciness. It's powerful while not over the top, showing elegance at the same time as an opulent texture. Give this gorgeous wine until 2018.",GC,95,165.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château du Cèdre 2011 GC Malbec (Cahors),Malbec,Château du Cèdre
112738,France,"A light and very fresh wine. It has layers of citrus, some vanilla and pure acidity that cuts right through to give a refreshing aftertaste.",Vieilles Vignes,84,,Burgundy,Mâcon-Villages,,Roger Voss,@vossroger,Cave de Lugny 2010 Vieilles Vignes  (Mâcon-Villages),Chardonnay,Cave de Lugny
123310,France,"Ripe and fruity, this is a rich style of rosé. It has forward succulent strawberry flavors that are gently lifted by acidity. There is also a young, almost bitter character that, unusually, suggests this rosé needs to age. Drink summer 2016.",Domaine de Saint-Pierre,86,,Loire Valley,Sancerre,,Roger Voss,@vossroger,Pierre Prieur et Fils 2014 Domaine de Saint-Pierre Rosé (Sancerre),Rosé,Pierre Prieur et Fils
15653,France,"The senses are immediately captured by the purity of the perfectly ripe apple notes that rise from the glass. The palate continues in that pure, joyous, juicy vein. This has incredible power and despite its muscle and undoubted weight there is no fat. The palate is dry and streamlined and bouncing with fruit and life. Lovely now, sure to age beautifully. Drink 2017–2030.",Ehrhart Hengst Grand Cru,94,30.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Saint-Rémy 2015 Ehrhart Hengst Grand Cru Riesling (Alsace),Riesling,Domaine Saint-Rémy
90766,France,"Mainly Grenache, this is a full, rich, velvety Rhône blend. Toasty oak, vanilla and baking spices dominate the youthful aromas, backed by black cherry fruit on the palate. It's warm and plush on the finish. Drink now–2025.",Terres des Amoureuses Voluptueuse,93,40.0,Rhône Valley,Ardèche,,Joe Czerwinski,@JoeCz,Chateau Les Amoureuses 2012 Terres des Amoureuses Voluptueuse Red (Ardèche),Rhône-style Red Blend,Chateau Les Amoureuses
48653,France,"The only question with this wine is whether it might be too much of a good thing. It's full bodieed and densely concentrated, with oaky notes of toasted almond and vanilla layered over plummy fruit, finishing warm and lush. Hedonistic to the max. Drink now.",Vieilles Vignes,92,77.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Tardieu-Laurent 2008 Vieilles Vignes Red (Châteauneuf-du-Pape),Rhône-style Red Blend,Tardieu-Laurent
50541,France,"The almost legendary wine of Gassac is in fact a deeply satisfying, rich but structured southern wine, with a fine balance between spice, red fruits and powerful tannins. There's a raw edge of youth here, confirming that these wines always have considerable aging potential.",,92,40.0,Languedoc-Roussillon,Vin de Pays de la Haute Vallée du Gassac,,Roger Voss,@vossroger,Mas de Daumas Gassac 2005 Red (Vin de Pays de la Haute Vallée du Gassac),Rhône-style Red Blend,Mas de Daumas Gassac
17150,France,"Red berry fruits are right up front in this juicy, fruity wine without great sense of structure. No matter, it's attractive and fresh now, ready to drink.",,84,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Producta Vignobles 2012  Bordeaux,Bordeaux-style Red Blend,Producta Vignobles
68093,France,"The Sylvaner's essential spice and pepper quality is well brought out in this stylish wine. The pear and quince flavors come through strongly, finishing with acidity.",Trois Châteaux,87,25.0,Alsace,Alsace,,Roger Voss,@vossroger,Kuentz-Bas 2009 Trois Châteaux Sylvaner (Alsace),Sylvaner,Kuentz-Bas
92987,France,"The wine from this estate perched high above Château Angélus is tight and mineral. While the dark dense tannins are to the fore, it also has great fruits. The acidity and the crisp texture give the wine both its intensity and its potential. Drink from 2025.",,93,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Bellevue 2014  Saint-Émilion,Bordeaux-style Red Blend,Château Bellevue
69224,France,"This is a full, ripe wine that's rounded and rich on the palate. With ripe yellow fruit and tangerine flavors, it's tropical in style, although there is a tangy lemon edge to it to keep it crisp and herbaceous.",Anciennes Vignes,89,22.0,Loire Valley,Menetou-Salon,,Roger Voss,@vossroger,Patient Cottat 2009 Anciennes Vignes  (Menetou-Salon),Sauvignon Blanc,Patient Cottat
96499,France,"The Grenache and Cinsault in this rosé are from the Jura and other vineyards. The result is a soft, smooth and creamy wine. Fresh red-berry fruits give it a round, almost off-dry character. It's fresh at the end, and definitely in an apéritif style.",Brut Rosé,84,,France Other,Vin Mousseux,,Roger Voss,@vossroger,François Montand NV Brut Rosé Sparkling (Vin Mousseux),Sparkling Blend,François Montand
119859,France,"Rich and warm, this is a big, ripe wine. Toasted marshmallow notes frame honeyed pineapple, while hints of singed fruit and mocha linger on the finish. Drink now.",,89,39.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Lavau 2012 White (Châteauneuf-du-Pape),Rhône-style White Blend,Lavau
16102,France,"87–89. Barrel sample. Spicy wood comes through strongly, giving this wine a bitterness that's contrasted with intense acidity and tart black-currant flavors.",Barrel Sample,88,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Monbrison 2012 Barrel Sample  (Margaux),Bordeaux-style Red Blend,Château Monbrison
85569,France,"Produced by the winemaking team of Château de Belcier in Castillon, this is a firmly structured, dry to the core wine. There are hints of ripe and juicy berry fruits to go with the dark tannins and dense texture. It needs several years to age.",,87,,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Monrecueil 2010  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Monrecueil
104118,France,"The rose-embossed bottle sets the scene for a soft, perfumed and fruity wine. It has attractive acidity as well as ripe red berries. With its spice and herbal edge, the wine is also textured, a contrast to the fine fruit. Drink now.",La Vie en,87,18.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Roubine 2016 La Vie en Rosé (Côtes de Provence),Rosé,Château Roubine
48743,France,This impressive wine is full of potential. Powerful wood flavors are currently masking the fruitiness of the wine. However the weight of fruit and the rich texture promise good long-term aging.,,92,65.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Smith Haut Lafitte 2013  Pessac-Léognan,Bordeaux-style Red Blend,Château Smith Haut Lafitte
123705,France,"Hints of honeysuckle are very restrained on the nose. The palate is dry and shaped by rounded lemony freshness and hints of zesty spice. This is wonderfully light and deeply aromatic, but not obviously so. A wonderfully subtle expression of Muscat.",,90,16.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Allimant-Laugner 2015 Muscat (Alsace),Muscat,Allimant-Laugner
126358,France,"The Chenin Blanc shines here, with its smooth, creamy texture, hints of almonds, pears and an edge of firm texture. Acidity is balanced, a fine touch to finish a delicious wine.",Chapitre 9,90,25.0,Loire Valley,Saumur,,Roger Voss,@vossroger,Manoir de la Tête Rouge 2007 Chapitre 9  (Saumur),Chenin Blanc,Manoir de la Tête Rouge
57547,France,"This wine is ripe and packed with yellow-fruit flavors. It is smooth with a touch of butteriness. This is ready to drink, rich with bright acidity at the end.",La Côte Rôtie,89,,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Nadine et Maurice Guerrin 2014 La Côte Rôtie  (Saint-Véran),Chardonnay,Nadine et Maurice Guerrin
116361,France,"This wood-matured wine features toast and spice as well as some pineapple and peach fruits. The wine is warm, rounded and soft, ready to drink now.",Les Beluses,85,,Burgundy,Mâcon-Chardonnay,,Roger Voss,@vossroger,Cave de Lugny 2009 Les Beluses  (Mâcon-Chardonnay),Chardonnay,Cave de Lugny
50071,France,"A blend of 80% Syrah and 20% Grenache, this boasts assertive aromas and flavors of ripe black cherry, raspberry, bramble and licorice root, with accents of black pepper and cocoa powder. The velvety tannins frame the dark fruit core on the palate, with lingering notes of dried fig and charred pepper on the close.",Panatella,90,25.0,Languedoc-Roussillon,Minervois,,Lauren Buzzeo,@laurbuzz,Château Tourril 2010 Panatella Syrah-Grenache (Minervois),Syrah-Grenache,Château Tourril
76438,France,"This wine is full, structured and still developing, with a bitter-chocolate edge that give a sharp character. This is balanced with warmer black-fruit flavors and acidity. The wine has great potential and needs another year. It will be best from the end of 2017.",E Croce,90,36.0,France Other,Patrimonio,,Roger Voss,@vossroger,Yves Leccia 2013 E Croce Red (Patrimonio),Red Blend,Yves Leccia
101270,France,The Cinsault that dominates this blend creates a light and gently fruity wine. It has attractive acidity and just the lightest of red-fruit flavors. The aftertaste is soft and tangy with orange zest.,Les Meyans Elégance,86,12.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château de Brigue 2016 Les Meyans Elégance Rosé (Côtes de Provence),Rosé,Château de Brigue
10349,France,"Still with its young tannins intact, the wine is firm and structured. It has spice, mint and black-currant fruits under the tight texture. It will still age so wait, if you want, for another year.",,87,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château l'Espérance 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château l'Espérance
